Date,ret_optimized
2018-10-04,-0.018374894751712154
2018-10-05,-0.016203482583531388
2018-10-08,-0.009182055295161166
2018-10-09,0.0059168795572152166
2018-10-10,-0.04927218120824268
2018-10-11,-0.016489652401400892
2018-10-12,0.03255105379859892
2018-10-15,-0.02436983943190136
2018-10-16,0.028266120999655704
2018-10-17,-0.0057028530233311624
2018-10-18,-0.014606451177097444
2018-10-19,-0.012626137904023072
2018-10-22,0.006697503829701424
2018-10-23,-0.017843997954350755
2018-10-24,-0.05469414975990904
2018-10-25,0.03516033439592729
2018-10-26,-0.0217427028329961
2018-10-29,-0.0338822761692639
2018-10-30,0.032836480702546564
2018-10-31,0.025686102210001092
2018-11-01,0.012178209329071514
2018-11-02,-0.014815393708798523
2018-11-05,-0.005276301233629743
2018-11-06,0.0009557064553251118
2018-11-07,0.020857099535517423
2018-11-08,-0.014185438083099312
2018-11-09,-0.008636853240612748
2018-11-12,-0.041883979164166724
2018-11-13,0.016678863273289934
2018-11-14,-0.011942043111306515
2018-11-15,0.019495274174020714
2018-11-16,-0.06083100310950209
2018-11-19,-0.057771357102202624
2018-11-20,-0.004789394577184851
2018-11-21,-0.006139153209086097
2018-11-23,-0.0031471857862571165
2018-11-26,0.031040918812756196
2018-11-27,0.0032942280590070932
2018-11-28,0.031139836212682962
2018-11-29,-0.00902287002394576
2018-11-30,0.014651369067891731
2018-12-03,0.022807406937469743
2018-12-04,-0.041987521174867135
2018-12-06,0.00323920584644739
2018-12-07,-0.04031777153015681
2018-12-10,0.01915078017892018
2018-12-11,-0.006512335586221448
2018-12-12,0.0032334467828942573
2018-12-13,0.0026888749509977766
2018-12-14,-0.01951313630504261
2018-12-17,-0.01663239774359941
2018-12-18,0.013581807979417292
2018-12-19,-0.02507841552926864
2018-12-20,-0.018844508987320048
2018-12-21,-0.029663774313308213
2018-12-24,-0.022856840791240715
2018-12-26,0.046706753785964825
2018-12-27,-0.003754513018582407
2018-12-28,0.004873054566380952
2018-12-31,0.005098879590172677
2019-01-02,0.006378142989576548
2019-01-03,-0.04580717906325642
2019-01-04,0.04191215867583398
2019-01-07,0.01826365435806353
2019-01-08,-0.004040439733044618
2019-01-09,0.013985397412275342
2019-01-10,0.00456899023157092
2019-01-11,0.005355078448282169
2019-01-14,-0.0007163036094814416
2019-01-15,0.010213199408783541
2019-01-16,0.0005008604461304166
2019-01-17,0.009516102982899562
2019-01-18,0.017272447347135546
2019-01-22,-0.026768804386781378
2019-01-23,0.004942932839598595
2019-01-24,0.017862728769706546
2019-01-25,0.012514421611600872
2019-01-28,-0.05556542807374612
2019-01-29,-0.02339828834997112
2019-01-30,0.03552293781972404
2019-01-31,0.012832527424832079
2019-02-01,-0.002857538228263559
2019-02-04,0.0232861017533837
2019-02-05,0.008954063034223142
2019-02-06,0.0037385250083137507
2019-02-07,-0.017560184415198465
2019-02-08,0.0034414483087712
2019-02-11,-0.0062112724369794235
2019-02-12,0.017245136212453358
2019-02-13,0.0028246412259209314
2019-02-14,0.004903575337413446
2019-02-15,0.009726890908151653
2019-02-19,-0.0010807622896036816
2019-02-20,0.003690293356001607
2019-02-21,-0.0011312351351535441
2019-02-22,0.014030560221430795
2019-02-25,0.001501204710009173
2019-02-26,-0.0010936479568618603
2019-02-27,-0.004198456784748188
2019-02-28,-0.004285201936114794
2019-03-01,0.007167162324291339
2019-03-04,0.0011695334283750355
2019-03-05,-0.002225856665476945
2019-03-06,-0.010444166469041427
2019-03-07,-0.011127394450356157
2019-03-08,0.0041798699094308155
2019-03-11,0.03559274216729789
2019-03-12,0.007157744417762438
2019-03-13,0.01604967355682141
2019-03-14,-0.004675664835610632
2019-03-15,0.01466680058186589
2019-03-18,0.003855164512689012
2019-03-19,0.012999158862849709
2019-03-20,-0.0007908583692255707
2019-03-21,0.03142845839724669
2019-03-22,-0.022025683884965876
2019-03-25,-0.007265563006789089
2019-03-26,0.005375395926721871
2019-03-27,-0.0018830815835492976
2019-03-28,0.002170886807151865
2019-03-29,0.00789981986305081
2019-04-01,0.008224243803451698
2019-04-02,0.004053196605243046
2019-04-03,0.013383896479505176
2019-04-04,-0.0017407105321095363
2019-04-05,0.00746312530757387
2019-04-08,0.003746908326711821
2019-04-09,-0.006406956707399918
2019-04-10,0.008658142608835087
2019-04-11,-0.0022593270979215808
2019-04-12,-0.0017413772564886226
2019-04-15,-0.009203485256090913
2019-04-16,0.005621931498685995
2019-04-17,0.0036239319235423636
2019-04-18,0.0028401377363238486
2019-04-22,0.005265016627798432
2019-04-23,0.010646898731905836
2019-04-24,0.00018813486891795924
2019-04-25,0.0007182768016987971
2019-04-26,-0.015058297805546047
2019-04-29,0.001951481159381848
2019-04-30,0.0027107674687819414
2019-05-01,-0.00012640515605040373
2019-05-02,2.2697199644710828e-05
2019-05-03,0.008147288868465543
2019-05-06,-0.009782963590769665
2019-05-07,-0.022798373386769523
2019-05-08,0.001485208464936741
2019-05-09,-0.00887517292455766
2019-05-10,-0.0010836253664917293
2019-05-13,-0.038365897553343034
2019-05-14,0.013728512838211644
2019-05-15,0.0009185285945422922
2019-05-16,0.007231420579774293
2019-05-17,-0.010764634895431498
2019-05-20,-0.019768991356345817
2019-05-21,0.011898532319924257
2019-05-22,-0.007203466215500789
2019-05-23,-0.016449055568333742
2019-05-24,-0.005608516411796593
2019-05-28,-0.004684059382800438
2019-05-29,-0.010864289553248077
2019-05-30,0.00048333157393280627
2019-05-31,-0.015785594399751808
2019-06-03,-0.014525943716183223
2019-06-04,0.03733539304238732
2019-06-05,0.0046886701774623875
2019-06-06,0.012911345060344652
2019-06-07,0.016972245498543953
2019-06-10,0.01117233095270335
2019-06-11,0.005881431510935209
2019-06-12,-0.012008775577668121
2019-06-13,0.0070805920566816
2019-06-14,-0.009275544091006695
2019-06-17,0.0027107702490209336
2019-06-18,0.028028182838999344
2019-06-19,0.0020131346707793307
2019-06-20,0.006498698033497731
2019-06-21,-0.006327496954124141
2019-06-24,0.00405491670348046
2019-06-25,-0.014232169814458183
2019-06-26,0.021774005708795875
2019-06-27,0.009749836477680197
2019-06-28,0.0006142354697896691
2019-07-01,0.0105789061267393
2019-07-02,-0.005101743455786346
2019-07-03,0.004608295292976845
2019-07-05,-0.00738779807635528
2019-07-08,-0.009835374570391027
2019-07-09,-0.0002462134783789076
2019-07-10,0.010726518437647041
2019-07-11,0.013120973204215283
2019-07-12,0.005154040568182585
2019-07-15,0.0009603901479828186
2019-07-16,-0.005081542800310076
2019-07-17,0.003602301152379141
2019-07-18,0.0032964705519560344
2019-07-19,-0.005555795004597838
2019-07-22,0.013485688284578936
2019-07-23,0.011741839672602344
2019-07-24,0.009049516793518168
2019-07-25,-0.012830288122258147
2019-07-26,0.006401979241180353
2019-07-29,0.00032278965255491676
2019-07-30,-0.0008511756848541827
2019-07-31,-0.018854417221322896
2019-08-01,-0.005723901225129611
2019-08-02,-0.013294740648817213
2019-08-05,-0.03948296198118128
2019-08-06,0.012503498952926708
2019-08-07,0.006310631912869482
2019-08-08,0.021286259705229238
2019-08-09,-0.013151882139195272
2019-08-12,-0.009762426119209754
2019-08-13,0.022632329204337533
2019-08-14,-0.025947764773797715
2019-08-15,-0.003444517492024571
2019-08-16,0.03401640723712003
2019-08-19,0.031671426330696376
2019-08-20,-0.007916019957537976
2019-08-21,0.011852379985757756
2019-08-22,-0.00220084099101689
2019-08-23,-0.033890590145432845
2019-08-26,0.013751549082614976
2019-08-27,-0.008020550465355183
2019-08-28,-0.00028759458119515966
2019-08-29,0.02052511511738552
2019-08-30,0.0002846267333834288
2019-09-03,-0.012844471148058367
2019-09-04,0.01612835811997776
2019-09-05,0.02984704091438149
2019-09-06,-0.003953479683285683
2019-09-09,-9.77028284547426e-05
2019-09-10,0.0027486762814193195
2019-09-11,0.006789382324521273
2019-09-12,0.0021963827743952664
2019-09-13,-0.008820143858953286
2019-09-16,-0.0041799123425035
2019-09-17,0.005010557369578483
2019-09-18,0.0018527488726162574
2019-09-19,-0.0012937760841606359
2019-09-20,-0.013256122638012822
2019-09-23,0.004502899112392264
2019-09-24,-0.008376746824440744
2019-09-25,0.01715718039462949
2019-09-26,-0.0018060325766689877
2019-09-27,-0.015378218754497658
2019-09-30,0.011103540225688371
2019-10-01,-0.0037384680611598315
2019-10-02,-0.010401653727681091
2019-10-03,0.022325933368521657
2019-10-04,0.009704507305780645
2019-10-07,0.001844536903569503
2019-10-08,-0.018185768479924026
2019-10-09,0.013941436906739907
2019-10-10,0.007702944118943868
2019-10-11,0.009975561988533726
2019-10-14,0.0008826447477785435
2019-10-15,0.02187504577938014
2019-10-16,-0.0066626324072614086
2019-10-17,-0.0008172476465689387
2019-10-18,-0.010924577050483473
2019-10-21,0.014408984154334933
2019-10-22,-0.005126552609815649
2019-10-23,0.003020493073742485
2019-10-24,0.009327269376705413
2019-10-25,0.01681529748460746
2019-10-28,0.012174712868242912
2019-10-29,-0.012679837320681453
2019-10-30,0.004478480567661381
2019-10-31,-0.0016959689499959556
2019-11-01,0.007399612874280162
2019-11-04,0.01576468247822525
2019-11-05,-0.0025872233735053
2019-11-06,-0.003597288048430693
2019-11-07,0.0022550650227864425
2019-11-08,0.0027832000362759575
2019-11-11,0.0022433526776918324
2019-11-12,0.0043021627213098886
2019-11-13,0.0005471055630114172
2019-11-14,0.003135970005567061
2019-11-15,-0.0038583356866213614
2019-11-18,0.01565500404115132
2019-11-19,-0.007193661925702265
2019-11-20,0.0037152207915810767
2019-11-21,-0.002948778852951347
2019-11-22,0.001403667563121065
2019-11-25,0.023155961626658072
2019-11-26,-0.005880654350318507
2019-11-27,0.0044629814165277615
2019-11-29,-0.004522368184838957
2019-12-02,-0.017974365308763302
2019-12-03,-0.004612349051773786
2019-12-04,0.004884023592869305
2019-12-05,0.0009563935577182824
2019-12-06,0.011904639894825375
2019-12-09,-0.0027069963307437685
2019-12-10,0.0032208297085189745
2019-12-11,0.008542124573184946
2019-12-12,0.013184245558611363
2019-12-13,0.005326618678056864
2019-12-16,0.0057172545508018206
2019-12-17,0.0035445981320223023
2019-12-18,0.0006287239685592581
2019-12-19,0.012004325667315614
2019-12-20,0.008739409402865318
2019-12-23,0.0009800160828586364
2019-12-24,-1.2312621627631368e-05
2019-12-26,0.006410932971824108
2019-12-27,-0.0026269560316498635
2019-12-30,-0.008547133848971194
2019-12-31,0.0055624232457965874
2020-01-02,0.01595399961343695
2020-01-03,-0.009934741495251373
2020-01-06,0.0031401645571994524
2020-01-07,0.0006425132877803967
2020-01-08,0.007481424476304312
2020-01-09,0.010852444563307393
2020-01-10,0.0011419494720793916
2020-01-13,0.01759564199107523
2020-01-14,-0.010339254442839965
2020-01-15,-0.0007428599524401816
2020-01-16,0.011899993561371485
2020-01-17,0.0037693559433419387
2020-01-21,-0.003434260097785425
2020-01-22,0.002213829765349064
2020-01-23,0.006852725525848391
2020-01-24,-0.0064175386946741
2020-01-27,-0.02292521006469496
2020-01-28,0.02089697106039172
2020-01-29,0.004860198691062039
2020-01-30,0.008633584744587136
2020-01-31,-0.02367568351035737
2020-02-03,0.012458606370279967
2020-02-04,0.023872194963638294
2020-02-05,0.005621178126666235
2020-02-06,0.012888512334014408
2020-02-07,-0.00455210965339847
2020-02-10,0.024629487081979824
2020-02-11,-0.0013595426936359274
2020-02-12,0.00972173814019711
2020-02-13,-0.004742557510634425
2020-02-14,0.027500036150333647
2020-02-18,0.008810217643901034
2020-02-19,0.02440909651245218
2020-02-20,-0.01217764129883928
2020-02-21,-0.028824842349215785
2020-02-24,-0.043804266013511686
2020-02-25,-0.024100119326246464
2020-02-26,0.013395334300497441
2020-02-27,-0.049734316284573366
2020-02-28,0.032700448519580844
2020-03-02,0.041450345976238055
2020-03-03,-0.03102265831251466
2020-03-04,0.04218362053879762
2020-03-05,-0.025196931008553726
2020-03-06,-0.018231160037412562
2020-03-09,-0.05920588598158716
2020-03-10,0.05029620708335224
2020-03-11,-0.042006903849850466
2020-03-12,-0.09667776045651572
2020-03-13,0.1082057996718988
2020-03-16,-0.12506792935238137
2020-03-17,0.06390556325163141
2020-03-18,-0.0443970012528066
2020-03-19,0.02114004476278014
2020-03-20,-0.028752840984196802
2020-03-23,0.010308024302518152
2020-03-24,0.10191622051012722
2020-03-25,-0.005835214320073072
2020-03-26,0.043725577251096825
2020-03-27,-0.023250896921058098
2020-03-30,0.04308116262013616
2020-03-31,-0.009478780070107693
2020-04-01,-0.04442648858735341
2020-04-02,0.027428438237135713
2020-04-03,-0.020758276735177338
2020-04-06,0.07059759253148867
2020-04-07,-0.016872822914297404
2020-04-08,0.017878322734419114
2020-04-09,-0.0019108729438493863
2020-04-13,0.012078927196811385
2020-04-14,0.04039082643386957
2020-04-15,-0.007264387388186107
2020-04-16,0.027494937802644982
2020-04-17,-0.002487585779608718
2020-04-20,-0.015572573178996817
2020-04-21,-0.03790565138163412
2020-04-22,0.03571623599033433
2020-04-23,-0.006431899190169376
2020-04-24,0.01645459861542245
2020-04-27,0.007559290657917012
2020-04-28,-0.015751951106328935
2020-04-29,0.026849113867708226
2020-04-30,-0.0013838807414727925
2020-05-01,-0.02188993459768406
2020-05-04,0.02003913650175781
2020-05-05,0.008167238633286967
2020-05-06,0.008314363233044547
2020-05-07,0.012226881634283876
2020-05-08,0.013419102106844943
2020-05-11,0.016242563302393605
2020-05-12,-0.01912583957464326
2020-05-13,-0.007015482921088998
2020-05-14,0.013999977751571647
2020-05-15,0.02365770506375273
2020-05-18,0.016624837198492653
2020-05-19,-0.0004590868373550855
2020-05-20,0.014058032995341573
2020-05-21,-0.012046541212562375
2020-05-22,0.01115190042670657
2020-05-26,-0.01622942436275907
2020-05-27,-0.006612112690963983
2020-05-28,-0.00206961591861451
2020-05-29,0.019472386884033292
2020-06-01,-0.0018075744691039889
2020-06-02,0.005008142824699408
2020-06-03,-0.001135930079475204
2020-06-04,-0.00566529192478842
2020-06-05,0.017220757759094315
2020-06-08,-0.0015708359120374794
2020-06-09,0.01659640836729243
2020-06-10,0.028075687053176035
2020-06-11,-0.04471466557048011
2020-06-12,0.009258533454453627
2020-06-15,0.01359316849057991
2020-06-16,0.006882843286691073
2020-06-17,0.00733099871596969
2020-06-18,0.0028105030231517477
2020-06-19,-0.0009202105771914451
2020-06-22,0.02207580117537046
2020-06-23,0.0021769484644233485
2020-06-24,-0.016501554321844768
2020-06-25,0.015548849936515872
2020-06-26,-0.022399335333058244
2020-06-29,0.008400180947071626
2020-06-30,0.020351949908059795
2020-07-01,0.0023448512091325214
2020-07-02,0.005624382084323627
2020-07-06,0.018477240542591485
2020-07-07,-0.0024241533975251995
2020-07-08,0.022034853635967654
2020-07-09,0.013187234055021582
2020-07-10,-0.0017442978211938526
2020-07-13,-0.02401668733367332
2020-07-14,0.015821140908485944
2020-07-15,-0.0044824833534835165
2020-07-16,-0.010756495372117652
2020-07-17,0.0007445738738561516
2020-07-20,0.026695414373543086
2020-07-21,-0.012003137668687377
2020-07-22,0.008733633804841812
2020-07-23,-0.029776590440727696
2020-07-24,1.624064629448564e-05
2020-07-27,0.014853993171160306
2020-07-28,-0.011859219672332066
2020-07-29,0.01466723465950369
2020-07-30,0.006601754241451389
2020-07-31,0.01717444120992658
2020-08-03,0.03336214494286225
2020-08-04,0.0038882697362803012
2020-08-05,0.0015879413521996165
2020-08-06,0.01170527015687017
2020-08-07,-0.013099546180384058
2020-08-10,-0.0050897663156788285
2020-08-11,-0.021869645983682073
2020-08-12,0.03181070711351437
2020-08-13,0.0012860453240523138
2020-08-14,0.0036078859167653203
2020-08-17,0.02522119100643837
2020-08-18,0.0010908456486906225
2020-08-19,-0.005483232311938091
2020-08-20,0.010610157514682698
2020-08-21,0.021390027621092156
2020-08-24,0.003437316417209156
2020-08-25,0.0031023789559882593
2020-08-26,0.008951440824168334
2020-08-27,0.000841538508311924
2020-08-28,0.017422735849311952
2020-08-31,0.007174582450696486
2020-09-01,0.02013360733601003
2020-09-02,0.01642937038066002
2020-09-03,-0.06253606851707796
2020-09-04,-0.015891295285238
2020-09-08,-0.04518783201039137
2020-09-09,0.04187344025119159
2020-09-10,-0.024178074908161457
2020-09-11,-0.007816058450816727
2020-09-14,0.026728814564517898
2020-09-15,0.008432114304983362
2020-09-16,-0.022496571688085713
2020-09-17,-0.00682744312844474
2020-09-18,-0.01621568042709661
2020-09-21,0.017107958740636788
2020-09-22,0.012900204912252026
2020-09-23,-0.030611994062178054
2020-09-24,0.011799307871069878
2020-09-25,0.027187943575961195
2020-09-28,0.010340846247649011
2020-09-29,0.0010522410736151103
2020-09-30,0.014368827509285666
2020-10-01,0.006309189914695219
2020-10-02,-0.027825584248242694
2020-10-05,0.025294682834098595
2020-10-06,-0.007777707500878741
2020-10-07,0.013607711198941892
2020-10-08,-0.001846691023084352
2020-10-09,0.00808085913239945
2020-10-12,0.028981847088861774
2020-10-13,-0.0011621491682417126
2020-10-14,-0.006225782926212037
2020-10-15,-0.00538731406536456
2020-10-16,-0.00615629910318569
2020-10-19,-0.01927748910181451
2020-10-20,0.006017990943748729
2020-10-21,-0.003916998345160621
2020-10-22,-0.005890725095338479
2020-10-23,0.0072629121995694
2020-10-26,-0.01974148022285145
2020-10-27,0.013757977802161824
2020-10-28,-0.0418806026600545
2020-10-29,0.01895348684937525
2020-10-30,-0.02495432937256973
2020-11-02,0.001274767911241116
2020-11-03,0.02044065935900924
2020-11-04,0.04251215243423419
2020-11-05,0.024196302345810123
2020-11-06,0.009874461177913123
2020-11-09,-0.03337021229241949
2020-11-10,-0.03299487440356608
2020-11-11,0.03012418212878826
2020-11-12,-0.00013708464768177756
2020-11-13,-0.0025883004790309173
2020-11-16,0.008139722239831563
2020-11-17,-0.006939297801243471
2020-11-18,-0.005202463597927427
2020-11-19,0.0033860785694077413
2020-11-20,-0.013448122576073581
2020-11-23,-0.003479626076816086
2020-11-24,0.0019212469179348615
2020-11-25,0.008477140474112466
2020-11-27,0.0037830638898530495
2020-11-30,0.005433154693413624
2020-12-01,0.006210396593819269
2020-12-02,0.002953071159218658
2020-12-03,-0.005058784839487347
2020-12-04,0.0030572615148046858
2020-12-07,0.003210103900520152
2020-12-08,-0.003410046545262458
2020-12-09,-0.020201931837629392
2020-12-10,0.0015227129295350714
2020-12-11,0.004303304571636378
2020-12-14,0.008438894730578654
2020-12-15,0.008647488586551521
2020-12-16,0.003783142661832475
2020-12-17,0.0038779421057482206
2020-12-18,-0.005315139519894487
2020-12-21,0.008858088761143867
2020-12-22,0.004855894954339017
2020-12-23,-0.012914122988896652
2020-12-24,0.003393386367343557
2020-12-28,0.005570533918247352
2020-12-29,-0.0017988353037345813
2020-12-30,0.0011237213650906793
2020-12-31,-0.0022658350417994353
2021-01-04,-0.008630484152278732
2021-01-05,0.00948396480932645
2021-01-06,-0.03416200167211608
2021-01-07,0.03325567219824795
2021-01-08,0.0011300241637799597
2021-01-11,0.0026192283493369113
2021-01-12,-0.007273610519095187
2021-01-13,0.006051032461023255
2021-01-14,-0.0156017977071029
2021-01-15,-0.01140425005187213
2021-01-19,0.010913816773104323
2021-01-20,0.02475778479757687
2021-01-21,0.019078406075634123
2021-01-22,-0.00019966600055783528
2021-01-25,0.007715566282690485
2021-01-26,-0.0017363571415521311
2021-01-27,-0.013903985696083244
2021-01-28,0.006095969385773913
2021-01-29,-0.015945778599105048
2021-02-01,0.01866639228960502
2021-02-02,0.008956816157732861
2021-02-03,0.0021687258224156072
2021-02-04,0.006054919860212476
2021-02-05,-0.0023957681095523394
2021-02-08,0.02256767769949506
2021-02-09,-0.0037215735360360195
2021-02-10,0.010784128629092584
2021-02-11,0.013119642014311015
2021-02-12,-0.006328743290444884
2021-02-16,0.0037237406303853113
2021-02-17,-0.01051032351187365
2021-02-18,-0.0036732193573760724
2021-02-19,-0.0016965265971183065
2021-02-22,-0.026264249895340736
2021-02-23,-0.006965859116762197
2021-02-24,0.009723555528558967
2021-02-25,-0.0427005464180907
2021-02-26,0.01726185876024345
2021-03-01,0.01665141433335776
2021-03-02,-0.017954140515002173
2021-03-03,-0.02793453572755514
2021-03-04,-0.015925032199706497
2021-03-05,0.010407103947714231
2021-03-08,-0.03679507338590639
2021-03-09,0.04304961990887557
2021-03-10,-0.004098479574823039
2021-03-11,0.02322312577154672
2021-03-12,-0.007800755968222991
2021-03-15,0.011730807126760726
2021-03-16,0.008184916870190382
2021-03-17,-0.0005524335745905999
2021-03-18,-0.029966179925560537
2021-03-19,0.0024604192819562853
2021-03-22,0.021271627256120442
2021-03-23,-0.0016006159950426647
2021-03-24,-0.016701289758124432
2021-03-25,-0.006490250624071872
2021-03-26,0.014176070009067577
2021-03-29,0.001367007231667654
2021-03-30,-0.007891623275663106
2021-03-31,0.020604002303371713
2021-04-01,0.02169079639974348
2021-04-05,0.01585691071278994
2021-04-06,-0.0035114104876571616
2021-04-07,0.01125335517227379
2021-04-08,0.011530897745253656
2021-04-09,0.007757877178863366
2021-04-12,0.017749134132532145
2021-04-13,0.01786317510599439
2021-04-14,-0.015043691011121697
2021-04-15,0.027863543963925357
2021-04-16,-0.004381440307117427
2021-04-19,-0.013796828116131908
2021-04-20,-0.006383287812240894
2021-04-21,0.007659957954077355
2021-04-22,-0.017117430598047545
2021-04-23,0.01703626823151366
2021-04-26,0.005598249715118372
2021-04-27,-0.0025789266869338003
2021-04-28,-0.011581796275678435
2021-04-29,-0.0015714572375021105
2021-04-30,-0.009481654221752183
2021-05-03,-0.003164594030196794
