Date,excess_return
2018-08-30,0.002156200266618791
2018-08-31,0.0022846804439180966
2018-09-04,0.006800492082908316
2018-09-05,-0.010920566063784776
2018-09-06,-0.008746499327035185
2018-09-07,-0.009000074812418248
2018-09-10,0.017423157658165878
2018-09-11,0.003627385606966127
2018-09-12,0.006116488610582227
2018-09-13,-0.004960056554232506
2018-09-14,0.009707843746947054
2018-09-17,-0.006758164280977143
2018-09-18,-0.006334128158823782
2018-09-19,0.002179655603328845
2018-09-20,-0.0024935918305910463
2018-09-21,-0.004817840212993619
2018-09-24,0.013108218923691439
2018-09-25,0.0050279954416636245
2018-09-26,0.004079675789694348
2018-09-27,0.004287476128150635
2018-09-28,-0.01760290161690793
2018-10-01,0.01976617098316794
2018-10-02,-0.015239502617045566
2018-10-03,-0.002428052620662846
